Date,index_value
2014-07-09,1.1106075362014949
2014-07-10,1.0917684170769002
2014-07-11,1.0945771251680418
2014-07-14,1.1143629285509762
2014-07-15,1.1021008382477282
2014-07-16,1.119333406899242
2014-07-17,1.1066249473841778
2014-07-18,1.1095195460284486
2014-07-21,1.1056192151082085
2014-07-22,1.1182891502181804
2014-07-23,1.117629204945394
2014-07-24,1.1235993770940251
2014-07-25,1.1208277800914694
2014-07-28,1.1172476949883434
2014-07-29,1.115772284661796
2014-07-30,1.1146773731277937
2014-07-31,1.0981879445918945
2014-08-01,1.0839987129697386
2014-08-04,1.0841362403330286
2014-08-05,1.0882303475910275
2014-08-06,1.0673810443735463
2014-08-07,1.0599684187836458
2014-08-08,1.0566913372251014
2014-08-11,1.0781207685681802
2014-08-12,1.0718004025479415
2014-08-13,1.0799286961437693
2014-08-14,1.075165169114753
2014-08-15,1.0734419028486129
2014-08-18,1.0902310967356816
2014-08-19,1.0977300315872778
2014-08-20,1.095220081137671
2014-08-21,1.1022183988165675
2014-08-22,1.1015361715645735
2014-08-25,1.1142252154341792
2014-08-26,1.115422031412764
2014-08-27,1.1165246603124328
2014-08-28,1.1047141535698115
2014-08-29,1.1093584153340963
2014-09-01,1.1089220531257606
2014-09-02,1.1095868026287643
2014-09-03,1.1157023023270733
2014-09-04,1.1167847331422285
2014-09-05,1.1085153951226823
2014-09-08,1.1139025320743277
2014-09-09,1.1048559684410386
2014-09-10,1.104120106636782
2014-09-11,1.1007643221396242
2014-09-12,1.1065053078015419
2014-09-15,1.1079905885705954
2014-09-16,1.1086372973068839
